partition,step,mean_best_cut,mean_hard_cut,mean_expected_cut,mean_gap,mean_accuracy_percent,mean_rz_abs,mean_rx_abs,mean_R,mean_elapsed_sec
16,600,5450.0,5450.0,4368.400390625,112.0,97.98633585041352,0.8127094507217407,0.3208755254745483,0.9078250527381896,11.893280029296877
16,650,5450.0,5450.0,4596.53369140625,112.0,97.98633585041352,0.8371344208717346,0.2911886870861053,0.9213535785675048,12.770238876342772
16,700,5450.0,5450.0,4781.396484375,112.0,97.98633585041352,0.857178270816803,0.2605432569980621,0.931739091873169,13.650224924087524
16,750,5450.0,5450.0,4932.46875,112.0,97.98633585041352,0.8739346265792847,0.228952094912529,0.93996661901474,14.70703101158142
16,800,5450.0,5450.0,5055.40234375,112.0,97.98633585041352,0.8880512714385986,0.1963505744934082,0.946629285812378,15.710161924362184
16,850,5450.0,5450.0,5153.76416015625,112.0,97.98633585041352,0.8999847173690796,0.1625777781009674,0.9521107077598572,16.773025035858154
16,900,5450.0,5450.0,5229.89892578125,112.0,97.98633585041352,0.9102957248687744,0.1272600293159485,0.956670343875885,17.838616847991943
16,950,5450.0,5450.0,5285.4404296875,112.0,97.98633585041352,0.9206818342208862,0.0888721644878387,0.9604867696762084,18.846906900405884
16,1000,5450.0,5450.0,5321.5576171875,112.0,97.98633585041352,0.9412859678268432,0.0304145868867635,0.963705837726593,19.733985900878903
17,1,150.0,150.0,40.0,6214.0,2.3570081709616595,6.971832044655457e-05,0.0100992284715175,0.0100994808599352,0.03609299659729
17,50,222.0,222.0,40.0,6142.0,3.488372093023256,3.7202007661107928e-06,0.0167990587651729,0.0167990587651729,1.2383029460906982
17,100,222.0,-214.0,40.0,6142.0,3.488372093023256,6.125301297288388e-07,0.0310854502022266,0.0310854502022266,2.305290937423706
17,150,222.0,-1194.0,40.0,6142.0,3.488372093023256,3.5574325011111796e-05,0.0646008998155593,0.0646009147167205,3.3101868629455566
17,200,222.0,-1500.0,40.0,6142.0,3.488372093023256,9.53636335907504e-05,0.144572839140892,0.1445728838443756,4.305893898010254
17,250,222.0,-2848.0,39.99980926513672,6142.0,3.488372093023256,0.0002099802513839,0.2991245090961456,0.2991246283054352,5.346425771713257
17,300,762.0,762.0,40.01192092895508,5602.0,11.97360150848523,0.0006186491809785,0.4751949906349182,0.475196897983551,6.413402795791626
17,350,6216.0,6216.0,1288.6424560546875,148.0,97.67441860465117,0.3928690254688263,0.4497919380664825,0.6158780455589294,7.557687044143677
17,400,6228.0,6228.0,2683.89404296875,136.0,97.8629792583281,0.5773980021476746,0.4258582592010498,0.7440827488899231,8.872030019760132
17,450,6228.0,6228.0,3635.912109375,136.0,97.8629792583281,0.6792670488357544,0.4025170803070068,0.8194063901901245,10.09605097770691
17,500,6228.0,6228.0,4251.61865234375,136.0,97.8629792583281,0.7400143146514893,0.3770256638526916,0.8622992634773254,11.18778395652771
17,550,6228.0,6228.0,4683.3857421875,136.0,97.8629792583281,0.7812182903289795,0.3497591316699981,0.8891541361808777,12.222713708877563
17,600,6228.0,6228.0,5009.1787109375,136.0,97.8629792583281,0.8119847774505615,0.3211809992790222,0.9075782299041748,13.302502870559692
17,650,6228.0,6228.0,5266.78466796875,136.0,97.8629792583281,0.8363701701164246,0.2915465533733368,0.9210899472236632,14.402973890304564
17,700,6228.0,6228.0,5475.44384765625,136.0,97.8629792583281,0.856389045715332,0.2609598636627197,0.9314627647399902,15.530251026153564
17,750,6228.0,6228.0,5645.82421875,136.0,97.8629792583281,0.8731375336647034,0.2294307202100753,0.9396805763244628,16.62891173362732
17,800,6228.0,6228.0,5784.3232421875,136.0,97.8629792583281,0.8872609734535217,0.1968904584646225,0.9463376998901368,17.717829942703247
17,850,6228.0,6228.0,5895.005859375,136.0,97.8629792583281,0.8992142081260681,0.1631726771593094,0.9518176317214966,18.799701929092407
17,900,6228.0,6228.0,5980.546875,136.0,97.8629792583281,0.9095627069473268,0.1278909742832183,0.9563793540000916,19.9975368976593
17,950,6228.0,6228.0,6042.8359375,136.0,97.8629792583281,0.9200353622436525,0.0894803032279014,0.9602005481719972,21.207218885421753
17,1000,6228.0,6228.0,6083.275390625,136.0,97.8629792583281,0.940707266330719,0.0306345280259847,0.9634268879890442,22.28480577468872
18,1,79.0,79.0,-37.0,6900.0,1.1289502644459775,6.97182294970844e-05,0.0100992294028401,0.0100994808599352,0.027771592140197702
18,50,152.0,152.0,-37.0,6827.0,2.174903912486449,3.7197860365267843e-06,0.0167990587651729,0.0167990587651729,1.3435596227645874
18,100,152.0,-319.0,-37.0,6827.0,2.174903912486449,6.127859251137124e-07,0.0310854483395814,0.0310854483395814,2.580703616142273
18,150,152.0,-1398.0,-37.0,6827.0,2.174903912486449,3.5544437196222134e-05,0.0646008923649787,0.0646008998155593,3.9442561864852905
18,200,152.0,-1809.0,-37.0,6827.0,2.174903912486449,9.536490324535408e-05,0.1445728242397308,0.1445728689432144,5.166027665138245
18,250,152.0,-3317.0,-37.00020790100098,6827.0,2.174903912486449,0.00020994531223545002,0.2991245090961456,0.2991245985031128,6.3900710344314575
18,300,430.0,321.0,-36.9902229309082,6549.0,6.1749039124864495,0.00056244895677075,0.4751954525709152,0.475196897983551,7.635037183761597
18,350,6823.0,6823.0,1351.5091552734375,156.0,97.76492230872836,0.39294862747192383,0.44927291572093964,0.6155732572078705,8.880031704902649
18,400,6831.0,6831.0,2900.7408447265625,148.0,97.87943480831771,0.5777438282966614,0.42550565302371973,0.7440846860408783,10.09364116191864
18,450,6832.0,6832.0,3964.766357421875,147.0,97.89382329752635,0.6798153817653656,0.40209145843982697,0.8195987045764923,11.262009620666504
18,500,6832.0,6832.0,4648.1533203125,147.0,97.89382329752635,0.7406111359596252,0.37654441595077515,0.8625620901584625,12.57116150856018
18,550,6832.0,6832.0,5125.06689453125,147.0,97.89382329752635,0.7817935049533844,0.3492387533187866,0.889438807964325,13.958817481994629
18,600,6832.0,6832.0,5484.939453125,147.0,97.89382329752635,0.8125112354755402,0.32063619792461395,0.9078617691993712,15.254151105880737
18,650,6832.0,6832.0,5769.35498046875,147.0,97.89382329752635,0.8368337452411652,0.2909892797470093,0.92135950922966,16.463648676872253
18,700,6832.0,6832.0,5999.655029296875,147.0,97.89382329752635,0.8567729294300079,0.2604046016931534,0.9317112267017365,17.73557209968567
18,750,6832.0,6832.0,6187.732421875,147.0,97.89382329752635,0.8734279274940491,0.22889545559883115,0.939903438091278,18.90837562084198
18,800,6832.0,6832.0,6340.699951171875,147.0,97.89382329752635,0.8874542117118835,0.19639723747968668,0.9465318322181702,20.08877456188202
18,850,6832.0,6832.0,6463.056640625,147.0,97.89382329752635,0.8993102312088013,0.16274906694889063,0.9519817233085632,21.38241958618164
18,900,6832.0,6832.0,6557.7392578125,147.0,97.89382329752635,0.9095607399940491,0.12756969034671778,0.9565135538578033,22.62211298942566
18,950,6832.0,6832.0,6626.827392578125,147.0,97.89382329752635,0.9198912382125854,0.08932229876518244,0.9603070914745332,23.825014114379883
18,1000,6832.0,6832.0,6671.8017578125,147.0,97.89382329752635,0.9403454959392548,0.0311733884736895,0.963508665561676,25.218120574951172
19,1,5083.0,5083.0,4999.5,4508.0,52.99760191846523,6.971718539716676e-05,0.0100992294028401,0.0100994808599352,0.0515990257263183
19,50,5166.0,5166.0,4999.5,4425.0,53.86299655927432,3.72422664440819e-06,0.0167990587651729,0.0167990587651729,1.075788974761963
19,100,5166.0,4908.0,4999.5,4425.0,53.86299655927432,6.4128130361496e-07,0.0310854483395814,0.0310854483395814,2.016762971878052
19,150,5166.0,4023.0,4999.5,4425.0,53.86299655927432,2.6683410396799445e-05,0.0646008923649787,0.0646008998155593,2.9757978916168213
19,200,5166.0,4065.0,4999.5,4425.0,53.86299655927432,8.597254782216623e-05,0.1445728540420532,0.1445728689432144,3.9085848331451416
19,250,5166.0,2991.0,4999.5,4425.0,53.86299655927432,0.0001958325010491,0.299124538898468,0.2991245985031128,4.838356018066406
19,300,5166.0,3542.0,4999.501953125,4425.0,53.86299655927432,0.0002773489395622,0.4751967191696167,0.4751969575881958,5.8680150508880615
19,350,9089.0,9089.0,5465.75390625,502.0,94.76592638932333,0.1953362226486206,0.5354717373847961,0.5953225493431091,6.827683925628662
19,400,9129.0,9129.0,6153.8076171875,462.0,95.18298404754458,0.3292967081069946,0.5423235893249512,0.6810274124145508,7.76544189453125
19,450,9173.0,9173.0,6750.72802734375,418.0,95.64174747158796,0.4225521385669708,0.5311166644096375,0.7382602095603943,8.706861972808838
19,500,9232.0,9232.0,7222.30419921875,359.0,96.25690751746428,0.4917568266391754,0.5115222334861755,0.7772058248519897,9.626391887664797
